-24.928	0.19362	1.96	-0.28888	0.53408	0.30103	-0.27968	-0.63524	0.24997	-0.19939	-0.49963	0.54131	-0.47704	3
-28.227	0.16715	1.1263	-0.30026	0.71469	0.067952	0.66415	0.55235	0.32066	0.26462	0.43501	0.33255	0.24871	9
-20.669	-3.2861	-0.51747	0.89164	0.36919	-0.04943	0.6718	0.28326	0.35934	-0.33952	0.097498	-0.0161	0.046936	6
-17.947	2.0811	0.88763	-0.7577	-0.051885	-0.18544	0.66357	-0.035371	-0.22811	-0.62862	0.10605	0.0025366	-0.26896	5
-23.965	-0.12323	-0.5106	-0.61934	-0.27792	-0.86107	0.20567	-0.052426	-0.03766	-0.0029085	-0.32522	0.051286	-0.23167	4
-19.552	2.339	-0.70469	-0.76206	-0.75928	0.38123	0.37246	-0.54907	0.28631	-0.23828	0.29931	0.37002	0.0051971	5
-24.096	1.024	0.62565	0.38525	0.70983	0.26354	0.32133	-0.057957	0.44435	-0.22139	-0.042105	0.00069812	-0.058369	8
-22.937	-2.9864	0.76818	0.72103	-0.21237	0.61394	-0.49649	0.0042953	0.50038	-0.31384	0.308	0.26565	0.2673	2
-27.795	0.09869	1.1418	0.069255	0.831	0.029167	0.26134	0.091024	0.40922	0.24148	0.013418	-0.52848	0.10152	6
-20.281	3.7942	0.53676	0.10231	-1.2871	-1.5018	0.75668	-0.012674	-0.57619	-1.3135	-0.12511	-0.56288	0.077007	1
-27.903	-1.1204	0.2128	0.97378	-0.11521	-0.036179	-0.34832	0.22459	0.41737	0.10605	0.14283	-0.34044	0.010475	3
-20.432	2.1341	-0.33919	0.4144	0.1049	1.0941	-0.33024	-1.6004	0.22918	0.208	0.6193	-0.78039	-0.40726	8
-26.304	-0.1971	0.17933	0.312	-0.9629	0.8428	-0.035915	-0.57674	0.48497	0.025639	0.0086535	-0.40381	0.344	3
-23.953	-1.2642	1.6379	-0.23776	0.54858	0.14156	-0.39449	0.35857	-0.40923	-0.25715	-0.17523	-0.34721	-0.02108	4
-24.232	0.91525	1.3702	0.65228	0.81534	-1.5491	0.72455	-0.31869	0.17151	-0.45026	-0.32921	0.090354	0.060322	1
-24.991	0.61078	0.43007	-0.49433	0.63594	0.18369	-0.19773	-0.34906	-0.31032	-0.091842	-0.17475	0.011639	-0.017377	1
-19.991	-1.0478	-0.18793	1.4505	0.15933	-0.53887	-0.19979	0.23929	0.38881	-0.19244	0.018873	0.10135	0.29264	7
-23.811	2.4963	-1.1946	0.71412	1.0485	1.2038	0.014579	-0.47529	-0.066389	-0.47697	-0.043383	0.22579	-0.24003	9
-24.154	2.2782	0.52797	1.4276	0.046362	-0.07675	0.53687	0.39674	-0.75234	-0.47489	0.74043	-0.087838	-0.12431	7
-18.849	1.5738	0.19467	1.2351	-0.50692	0.60771	-0.10284	-0.54819	-0.086804	0.18126	-0.21306	-0.10881	0.35092	1
-27.814	0.36934	0.72182	0.1157	-0.07597	-0.42944	-0.16653	-0.0093857	0.50036	0.18311	0.13347	0.26985	0.12585	1
-28.399	-1.1046	0.10092	0.25819	0.75649	0.42945	-0.72435	-0.28468	-0.33301	-0.80973	0.23714	-0.48651	0.3244	3
-23.048	2.2506	0.04765	-0.18341	-0.86384	0.54045	0.088345	0.75764	-0.17393	-0.19989	-0.35706	-0.53682	0.092292	2
-25.048	0.36551	0.4203	1.4568	0.10591	0.12857	1.4136	-0.45406	-0.083339	-0.62482	-0.54661	-0.10771	-0.21799	4
-20.654	-3.3881	1.9035	-1.0047	0.35352	0.40309	-0.63222	0.3751	-0.10199	-0.15648	-0.01727	-0.2173	0.17578	1
-23.022	0.37606	0.18386	3.1236	1.0186	-0.084129	0.26123	0.035332	0.55793	-0.85378	-0.37114	0.37861	-0.29144	4
-23.089	-1.2216	1.0309	-0.61772	0.58835	-0.30334	0.32989	-0.26118	0.3138	-0.1305	0.19733	0.0018234	0.29303	3
-24.671	1.2807	1.0403	1.712	0.04359	0.32666	0.63972	-0.003029	-0.49412	-0.20862	-0.37952	-0.092987	0.065162	3
-23.196	0.11585	0.24378	-0.073963	0.36117	-0.24968	0.13555	-0.21412	0.30048	-0.041021	-0.28664	0.26813	-0.1544	4
-29.845	-0.83506	-0.19992	-0.218	0.69307	0.31957	-0.809	0.051233	0.069835	0.48713	0.20391	0.33607	0.10326	2
-26.357	1.9691	0.90623	0.57832	-0.17712	-0.02301	0.21049	-0.084773	-0.3152	-0.32444	0.036344	-0.013518	-0.30478	9
-23.225	1.7831	-0.26464	0.99703	0.21097	0.076553	0.7041	0.66033	0.17998	-1.4602	0.7428	-0.18389	-0.076924	9
-20.077	0.16179	-0.23433	0.75176	0.91141	0.014466	-0.10619	0.083839	0.41691	0.098597	-0.16439	0.17431	0.2269	4
-22.373	2.7824	0.082327	-0.011965	0.17184	-0.027795	0.78493	0.0082984	0.059895	-0.45653	0.21021	-0.033046	-0.1998	5
-24.234	0.8275	1.2195	0.75369	0.9615	0.098867	0.18357	0.31633	-0.48336	0.082771	0.91994	-0.32127	0.15443	7
-30.111	0.014041	-0.18729	-0.29091	0.50663	-0.7445	0.10189	-0.14028	0.41036	0.071064	0.42639	0.00027978	-0.13781	6
-23.99	0.035291	0.50559	-0.22408	0.12909	0.50902	-0.16504	-0.19484	-0.094313	-0.15407	0.28589	0.022127	-0.23463	4
-21.037	3.0046	-0.43987	-0.36577	-0.82212	-0.024079	0.23694	-0.28614	0.11658	-0.37593	0.45493	-0.27452	0.069892	9
-21.999	-1.0073	0.34935	0.76521	0.4057	-0.12482	0.42154	-0.19055	-0.48079	-0.029173	0.18446	-0.049096	-0.25623	5
-21.195	1.6028	0.54632	0.9136	-0.057072	-0.07341	0.9143	-0.92391	0.80469	-0.48861	0.010894	0.19299	-0.40776	1
-19.687	1.7393	-1.7215	0.5656	-0.74231	1.5648	-1.2234	-0.22206	0.83447	-0.10965	0.080671	0.018412	-0.20283	3
-22.436	-1.4531	0.75613	0.057388	0.70211	0.10251	-0.0318	-0.063086	-0.14935	-0.76655	0.078347	-0.093322	0.11131	3
-22.343	3.35	1.2603	0.030867	-0.62872	0.47173	0.76	0.41963	0.23273	-0.67344	0.27602	-0.72857	-0.031778	5
-27.019	0.28214	0.82911	0.21644	-0.32305	-0.22603	0.22991	-0.041623	0.36382	6.51E-05	-0.29599	-0.14766	0.41676	5
-19.768	2.5127	0.80809	-0.81704	-0.53618	0.8382	0.13875	-1.651	-0.83113	0.62842	-0.036493	-0.11161	0.083502	4
-24.676	1.1808	0.80042	1.1789	1.81	-0.16331	-0.84462	-0.094593	0.14319	-0.037404	0.033729	-1.3705	0.76925	9
-22.591	3.5793	-0.20592	-0.1006	0.29817	0.29322	0.13226	-0.0029472	0.15223	-0.27797	-0.089089	0.18281	-0.067186	6
-25.25	1.5866	0.25127	-0.50662	0.30533	0.54454	-0.053632	-0.18702	-0.074314	-0.13182	0.020771	-0.17922	-0.13765	2
-26.036	-0.37876	-0.92083	-0.096687	-0.13306	0.14253	0.26456	-0.041093	0.65946	-0.03476	-0.11	-0.20854	-0.046719	5
-21.538	1.907	1.0744	0.40852	-1.0586	-0.28952	0.8021	-0.953	0.85021	-0.33485	0.25765	0.085901	-0.12322	1
-20.788	-2.5295	0.89303	0.14832	0.34498	-0.52321	-0.53873	-0.2773	0.25119	0.2724	-0.28407	-0.22926	0.22553	6
-24.773	-1.8925	2.1625	-0.21807	1.0035	-0.10628	0.33946	-0.32435	0.30328	0.050491	-0.050468	0.39921	-0.245	9
-25.116	1.248	1.149	-0.21779	0.1687	-0.4466	0.39173	0.15855	0.020389	-0.23062	0.47609	0.582	-0.093282	5
-22.467	-1.6378	1.1871	1.9705	-0.25326	0.31818	-0.19176	0.16197	-0.337	0.20692	0.31278	0.089711	0.12449	8
-24.94	-2.1953	1.2833	1.4715	0.3739	-0.93677	0.23609	-0.67277	0.5005	0.20852	0.28576	-0.52406	0.34196	6
-22.795	-3.7888	2.1449	-0.15983	0.11755	-0.28344	-0.44595	-0.62278	-1.2805	0.35902	0.34399	0.15573	0.42604	5
-28.249	1.4064	1.6988	1.0944	0.19239	-0.49679	-0.39911	-0.66819	0.86092	-0.41255	0.0091783	-0.50255	-0.20095	9
-28.444	-0.89082	0.31656	0.40906	-0.091195	-0.32278	0.2938	-0.069013	-0.013255	-0.77682	-0.035403	0.12998	-0.20249	9
-26.963	1.0468	0.91735	0.29138	-0.26154	-0.23472	-0.23954	-0.31554	0.33181	0.0086089	0.044156	-0.52072	0.091626	5
-24.548	-0.92198	2.3417	1.1068	0.23672	-1.3239	1.5353	-0.48702	-0.90644	-0.35631	-0.22935	0.80909	0.041783	1
-22.394	-3.5567	2.0261	-1.0412	0.72646	-0.33396	0.19135	0.27631	-0.36288	0.38156	-0.37979	0.010094	0.11769	5
-20.02	2.7289	-0.63027	0.24774	0.22092	-0.49663	0.79199	-0.036151	0.11408	0.063882	0.77252	-0.67283	0.069038	8
-26.407	1.437	0.94897	0.07922	0.44216	0.54618	0.33171	-0.050808	0.078798	-0.045082	0.23966	-0.099573	-0.3267	6
-20.262	-2.6154	0.79459	0.22695	1.2422	-0.30503	0.092487	-0.090501	0.42007	-0.34341	-0.56188	0.00046937	-0.35369	7
-24.847	-0.33983	1.1488	-0.18325	-0.023566	0.0026674	0.8817	0.059375	0.31863	-0.077967	0.023357	-0.56743	-0.10943	7
-19.037	3.9174	-1.0868	0.44236	-0.53686	0.065256	0.06348	-0.21896	-0.65309	-0.93792	0.26612	0.41863	-0.07739	1
-27.702	1.5425	1.1599	0.83299	-0.071288	-0.44958	0.4595	0.14117	0.083505	-0.22096	0.032671	-0.21074	0.3934	6
-22.434	1.564	-0.56432	2.5206	-0.19602	0.054392	-0.2109	0.062748	0.34302	-0.17104	-0.27119	-0.5572	-0.16627	3
-28.985	-0.66209	0.48874	0.020798	0.50995	-0.20851	-0.2998	0.86179	-0.48297	0.38025	0.23736	-0.067627	-0.18411	2
-27.459	0.70958	0.67459	-0.13742	0.38043	0.079914	-0.38118	0.20218	0.25091	-0.28154	-0.23378	0.15862	0.015936	1
-26.732	-1.0102	1.1344	0.67122	0.37895	-0.18221	0.13142	0.41078	-0.14061	-0.19447	-0.052723	-0.16493	0.13062	9
-26.814	0.686	0.56628	0.83741	0.22439	-0.42917	-0.68173	-0.44173	0.6025	0.13314	0.22015	0.17835	-0.23432	7
-21.437	-0.14545	1.572	2.2304	-1.226	1.0724	0.20957	-0.72429	0.091879	-0.13013	0.32425	-0.36103	0.35333	3
-27.498	1.8806	0.14925	0.049177	-0.25863	-0.42406	0.36062	-0.65952	0.20415	0.1996	0.12146	-0.36518	-0.15179	3
-27.596	-0.39798	0.33088	0.42119	0.25312	0.089088	0.015321	-0.33871	0.26508	-0.14868	0.094001	-0.39451	-0.069656	8
-23.813	1.8748	0.5859	0.51825	0.33819	0.56128	-0.77927	-0.34382	-0.58413	0.23818	-0.098964	-0.18733	0.30698	2
-13.774	1.805	0.095994	-0.86118	0.21132	-0.38455	-0.36262	-0.058477	-0.26657	0.18999	-0.21039	0.0072283	-0.52727	6
-21.726	1.8572	-0.53838	0.030715	0.29998	0.85685	-0.99869	-1.6317	-1.1511	-0.24876	1.2427	-1.5845	0.79062	9
-17.438	-0.77742	1.097	0.74953	1.5587	-1.0872	-0.82297	-0.49351	0.56276	-0.40858	-0.27966	-0.22446	0.23592	8
-24.189	0.65608	-0.0060966	0.14642	0.44364	-0.40556	0.20992	-0.27302	0.19862	0.36231	-0.16289	0.74829	-0.01861	4
-22.058	-0.53796	1.6718	2.3121	0.36563	0.20562	0.14255	-0.10586	0.42042	-0.71415	0.32168	0.059104	0.26552	7
-22.212	0.93302	0.034608	-0.0064853	0.35194	0.40094	0.058056	0.2693	0.28584	0.32577	0.018572	-0.094468	-0.29715	5
-17.17	0.96332	-0.19447	-0.20513	0.40422	0.033718	0.34546	0.010488	0.26128	-0.076901	-0.31847	-0.41322	-0.17612	4
-28.051	1.1761	1.0987	-0.20899	-0.0039529	0.09299	0.80871	-0.065141	0.69491	-0.10525	-0.11435	0.3828	-0.12058	1
-23.358	-1.669	0.47263	1.4716	0.58478	0.2606	0.58015	-0.049042	-0.33068	-0.54579	-0.12187	0.11447	0.15027	9
-21.318	1.8318	0.12114	0.2032	0.056064	0.096251	-0.74859	-0.13067	-0.15408	0.22838	-0.55751	0.25201	0.037195	2
-24.742	0.44989	0.57954	0.03988	-0.0073866	-0.26798	0.071554	-0.074119	0.71692	0.094539	0.60208	-0.048855	0.069835	4
-25.355	0.72091	0.77631	-0.084663	0.52938	-0.093013	0.15699	0.22102	-0.56315	-0.26083	0.28054	-0.19236	0.41728	7
-22.985	1.7782	-0.33501	-0.39064	-0.55138	-0.17349	-0.46716	-0.16695	0.66947	0.7131	-0.13158	-0.37276	-0.27392	4
-26.803	1.073	0.33781	0.92486	-0.26588	0.54798	1.0271	-0.12721	0.47782	0.20837	0.25973	-0.217	0.045375	9
-29.378	0.37019	1.1739	-0.028768	0.22017	-0.021671	-0.0080093	-0.60719	-0.053665	-0.044889	-0.049791	-0.24639	0.5045	9
-22.063	1.8567	-0.18348	0.60206	0.50934	-0.49137	-1.2277	0.2439	-0.038146	-0.3059	-0.12	0.12666	0.24483	2
-26.708	0.69773	0.36268	0.77908	0.06251	0.013854	0.076466	0.47374	0.30913	0.018668	0.63461	-0.55536	-0.23451	5
-20.47	3.6086	0.052088	-0.16804	0.37224	-0.41601	1.014	0.0019093	-0.6774	-0.84022	0.45884	-0.29024	-0.13202	6
-28.163	-0.41527	-0.74046	0.40348	0.3814	0.0088685	-0.27055	-0.14542	-0.060552	0.050518	0.072923	-0.7665	0.45485	5
-18.42	0.11589	0.80962	-1.1638	0.99396	0.075294	-0.071203	-0.26936	0.0064741	0.11215	0.023095	0.22464	-0.41056	4
-25.368	-0.52509	0.2922	0.2713	0.78201	0.1015	-0.22471	-1.0127	-0.41845	-0.089556	0.20136	-0.41206	-0.4624	3
-20.932	2.1638	0.13917	0.24964	-0.07401	0.5254	-0.012001	-0.81721	0.22081	0.76043	0.13417	-0.0026638	-0.02685	8
-19.23	2.7781	0.94146	0.50222	-2.0189	-0.74987	0.24792	0.17366	-0.36797	-0.75246	-0.55066	-0.59035	-0.18911	4
-24.802	2.2637	0.76072	0.010524	0.020935	0.49756	-0.61284	-0.45003	1.2046	0.29315	0.070498	-0.11843	0.44877	5
-21.303	3.0738	0.62279	0.39384	-1.0035	0.8695	0.49746	0.20107	-0.45925	-1.5047	0.73593	-0.55691	-0.094883	7
-22.328	0.50558	0.056629	0.20742	-0.24343	0.65065	-0.2968	0.061056	0.031291	-0.30624	-0.028502	-0.21651	0.15804	9
-21.926	-2.7847	0.27203	0.58253	0.90543	0.14628	-0.55785	-0.52654	-0.17723	0.10632	-0.31922	-0.25197	-0.17418	6
-22.908	2.009	1.5675	-0.13678	-0.98598	-0.84976	0.51079	-0.83872	0.18025	-0.37609	-0.11255	0.18746	-0.47486	1
-23.298	-2.5205	-0.5448	0.30241	0.60937	-0.018865	0.34085	-0.13397	0.070705	0.042011	-0.3545	-0.085539	0.29764	6
-24.178	1.6108	0.99822	0.20941	0.53407	-0.32666	0.16835	-0.048282	-0.078892	-0.59824	0.1895	-0.013267	-0.074008	1
-28.53	1.6727	0.97396	-0.24445	0.14132	-0.52877	-0.38965	0.041569	-0.14908	-0.38074	0.17971	-0.34201	0.040693	2
-24.416	2.6506	0.85244	0.53595	0.81822	-0.063121	0.9259	0.12603	-0.56326	-0.30643	0.18514	-0.81653	0.51031	5
-27.747	-1.9351	0.80835	1.116	-0.44553	0.56321	0.093691	-0.16097	-0.071469	-0.321	0.16079	-0.56115	-0.3791	2
-27.183	0.90012	0.09394	0.21406	-0.49959	-0.42793	-0.13744	-0.3423	0.29729	-0.32469	0.079804	0.26328	0.23805	1
-22.305	2.3343	1.006	0.3296	-0.066754	-0.15229	0.48573	-0.96787	0.9807	-0.11027	-0.097682	0.050725	-0.43212	1
-22.449	0.79396	0.27789	0.75354	0.58717	-0.26351	0.2123	0.75833	0.5041	-0.026675	-0.13511	0.35195	0.027459	4
-21.356	2.9214	-0.24047	-0.30047	0.10539	0.46934	-0.20523	0.1333	0.54688	-0.024466	-0.19421	-0.08342	-0.0048634	1
-25.061	1.2969	0.88465	0.204	-0.087351	0.64375	0.31083	0.019873	-0.32884	-0.51226	0.27698	-0.038626	-0.061307	2
-28.8	-0.034848	0.59128	-0.16184	0.32811	-0.18697	-0.17583	-0.11141	0.3172	-0.06226	-0.067441	-0.066562	0.23944	6
-22.239	-1.8403	-0.33114	1.1258	0.19721	0.68457	0.69194	-0.31128	0.66182	0.32072	0.25085	-0.14655	0.065191	4
-21.326	1.9805	-0.54451	-0.47467	-0.42522	-0.42844	-0.086364	-1.2045	-0.83927	-1.5181	0.38373	0.40663	-0.19762	5
-23.63	-1.2118	0.83692	-0.045699	0.50144	-0.36873	0.30365	-0.36653	0.16317	-0.10128	0.64541	0.035244	-0.11878	6
-24.946	-0.43104	1.3987	-0.25251	1.2212	0.059097	0.6286	0.2496	0.0117	-0.25773	-0.16756	-0.30835	-0.017767	3
-23.669	-0.18476	0.74835	1.6547	0.58154	-1.0298	0.11245	0.28704	-0.25697	-0.47274	0.32079	-0.07277	-0.57949	6
-18.848	3.399	-0.45306	0.16349	-1.7095	0.47212	-0.059963	-1.386	-0.42508	-0.49815	-0.084741	0.94737	-0.71363	8
-21.691	0.91941	0.56862	2.0254	0.42935	-0.19128	-0.25723	0.37016	-0.16688	0.12097	0.17161	-0.49939	-0.11336	8
-23.219	1.6896	-0.29427	-0.46362	-0.34144	0.58759	0.46802	-0.80742	-0.39936	-0.81612	0.47228	-0.20241	0.13821	5
-24.729	-2.4662	1.9471	-0.68237	0.94544	0.24552	0.60498	-0.56554	0.054999	-0.024529	0.29488	0.23219	-0.25644	9
-23.41	-1.2007	0.0016866	-0.57785	0.60825	-0.040798	0.028802	-0.3205	-0.15957	0.0023107	-0.19282	-0.029526	0.19783	6
-24.532	-0.78822	1.2741	0.035181	-0.027941	-0.72216	-0.4931	-0.055417	-0.44032	0.11482	-0.42725	0.61069	0.56323	7
-23.82	1.4165	1.2974	-0.2726	-0.34136	-0.3511	-0.62293	0.049546	0.56695	0.46346	-0.015048	-0.31973	0.11365	2
-21.204	-3.6927	1.3346	-0.67199	0.70865	-0.27806	0.026727	0.55035	-0.52785	-0.47492	-0.33686	0.52458	-0.27935	8
-21.137	-1.0852	0.61632	0.15493	0.66474	-0.20718	-0.34439	-0.35318	-0.22588	-0.18082	0.024234	-0.14278	0.077958	8
-23.204	-1.9161	1.2512	0.90504	-0.49519	0.11751	0.53392	0.73915	0.026664	0.14956	0.60097	0.67234	0.099121	6
-20.639	2.9525	-0.49149	-0.29761	-1.0865	-0.48462	0.79068	-0.74968	0.33657	-0.67181	0.60798	-0.076736	-0.11252	9
-28.099	0.88279	0.11882	-0.047092	0.095893	-0.1915	-0.53242	-0.29607	0.14117	0.77724	0.28162	0.07123	-0.44706	5
-23.794	2.4552	-0.51208	-1.3471	0.38331	0.42444	0.60032	-0.32669	-0.81636	0.24473	0.32168	-0.54651	-0.11236	2
-29.32	-0.093725	0.64854	-0.063098	0.46391	0.43637	-0.13266	0.27548	-0.25431	0.19793	0.20705	-0.026413	-0.164	2
-24.324	1.1329	-0.16001	0.49722	0.62421	0.70224	0.49537	0.1775	0.1502	-0.77375	0.28948	-0.11214	-0.28387	9
-24.87	0.23675	-0.1088	1.1732	0.1365	-0.40132	0.010757	-0.65349	-0.0078094	0.15568	-0.18522	0.036582	0.36314	4
-28.413	-0.45728	-0.017488	0.52251	0.17279	-0.22771	0.44831	0.10595	0.058254	-0.20326	0.17071	0.31037	0.25259	7
-24.259	-0.0026172	0.87016	0.20639	0.25151	0.30399	-0.15729	-0.62561	-0.81792	-0.005264	-0.11479	-0.33936	-0.10478	8
-26.564	-0.30905	0.43301	1.3923	0.50594	0.094899	0.49664	-0.06066	0.1179	-0.30764	0.28445	-0.00063343	0.18973	1
-24.682	-0.42137	1.5102	-0.038845	1.2346	-0.5413	0.11995	-0.62665	-0.3938	0.43626	0.37633	0.1788	0.03115	2
-26.295	-1.0292	0.55101	-0.4232	-0.073084	0.82353	-0.30111	0.12424	0.24224	-0.5259	0.25104	-0.03524	-0.20233	6
-20.82	1.6294	0.13081	-0.52732	-0.26485	0.46983	-0.30734	-0.35256	0.095083	0.081138	-0.25834	0.088582	-0.1819	2
-21.683	0.539	0.52542	1.5303	0.1236	-0.53015	0.52487	0.61323	-0.098883	0.19286	0.35882	0.14833	-0.50816	4
-19.004	-0.018725	0.62447	1.8412	0.42469	-0.44459	0.44323	0.40727	-0.13201	0.22336	-0.18943	0.070235	0.15161	4
-23.711	-0.2727	0.55779	0.18521	0.0091978	-0.40641	-0.30834	-0.58363	0.11324	-0.34679	-0.16156	0.043865	0.047148	8
-28.842	-0.22262	0.99891	1.0839	0.44145	-0.442	0.42597	-0.070718	0.20562	-0.32849	-0.01953	0.20014	-0.47893	6
-21.821	-0.847	1.8859	1.4121	0.19299	0.53256	-0.76722	0.48568	-0.20242	0.62113	0.53065	-0.60319	0.055044	8
-24.458	1.6259	0.58509	-0.41295	0.037365	-0.51563	-0.71429	-0.25507	-0.35841	-0.2845	-0.024847	0.038755	0.23656	2
-22.172	2.5947	0.4658	-1.2033	-0.39105	-0.12715	-0.791	-0.6439	-0.02868	0.12081	0.32585	-0.60492	-0.081808	9
-22.919	0.88132	-0.019857	-0.51848	-0.40021	-0.49255	-0.2616	-0.11043	0.091622	0.45396	0.63378	0.48325	0.020879	4
-21.92	-1.5057	1.083	-0.11869	1.3124	-0.35463	0.23528	-0.12967	0.47524	-0.24287	-0.51859	0.043907	-0.086377	7
-19.594	1.3499	-0.40234	-0.32542	1.6627	0.28601	-0.92078	-0.35776	-0.31939	0.02842	0.54098	-0.31998	-0.14764	6
-24.137	0.50895	0.30766	0.15745	0.36668	0.036262	-0.075399	0.099749	-0.37346	-0.098965	-0.099369	-0.077229	0.017871	1
-27.931	0.51213	1.3144	1.8593	1.3588	0.47932	0.29145	0.36534	0.095132	-0.59353	-0.20706	-0.47759	-0.19964	8
-23.268	3.2776	-0.59379	-0.90514	0.91164	0.57783	1.2755	0.37831	-0.48657	-0.021207	0.32048	-0.42824	-0.42178	6
-26.129	1.8527	0.76578	0.34613	0.30648	0.77444	-0.24026	-0.53192	0.3915	-0.46542	-0.19161	-0.0049903	-0.40321	8
-20.882	2.0912	-0.83389	-0.77683	-0.86472	0.077451	-0.67721	-0.56796	0.22874	0.95097	-0.22143	-0.31545	0.48261	2
-23.051	0.92189	-1.1457	-0.19773	-0.31711	0.30831	0.55037	0.062379	0.21006	0.21995	0.23233	0.23205	0.32704	4
-22.014	2.573	0.57052	0.1591	0.092614	0.25548	-0.28332	-0.36821	-0.48111	-0.43731	0.040815	0.060141	0.054351	2
-20.993	2.3528	0.54265	-0.51406	0.69722	-0.83875	1.8528	-0.41654	-1.174	-0.53123	-0.67906	0.34776	0.13521	5
-21.709	-0.35713	1.2763	2.5039	0.99053	0.24688	0.11264	0.44944	0.0060553	-1.0122	-0.55482	0.038113	-0.33499	4
-22.4	0.79047	0.61169	1.053	0.24145	-0.24104	0.42457	0.59678	0.008006	-0.36969	0.47025	0.068208	0.06473	5
-27.92	0.36525	0.071239	0.78205	-0.059601	-1.2204	-0.13705	0.082992	0.0030111	-0.15397	-0.1072	-0.14008	-0.29778	5
-21.963	1.1878	1.0533	0.79607	-0.46082	0.30871	1.0542	0.040905	0.37722	-1.22	0.40156	-0.14043	-0.99347	1
-25.335	-2.2491	0.9496	-0.051295	0.64368	-0.57793	0.35473	0.011871	-0.049417	-0.058321	0.43989	-0.083524	-0.40758	3
-22.939	-0.92572	0.66513	1.0507	0.15433	0.057487	0.30284	-0.11414	0.67833	0.31237	0.22146	-0.10811	-0.2502	8
-23.546	1.8915	0.33941	0.15673	0.75259	0.40293	-0.036569	0.32268	-0.061219	-0.41956	0.19496	-0.33176	0.19922	5
-22.6	-0.8331	1.4449	-0.63212	0.67228	0.049396	-0.73593	-0.79874	-0.059519	0.16243	0.020354	-0.19721	0.56978	9
-16.264	1.4437	-1.7658	0.82799	0.22386	0.42759	0.23059	0.50544	-0.045288	-0.1006	-0.42554	0.15385	0.01346	1
-15.568	0.57827	-0.3766	1.9868	-0.72592	-0.10997	-0.16524	0.21887	0.27768	-0.54014	0.51659	-0.22733	-0.13591	8
-23.316	1.8694	0.71094	-0.1036	0.83753	0.2388	1.22	0.32813	-0.69933	0.27634	0.2767	-0.33342	-0.054038	6
